alpha,1000,5000,10000,50000,100000,200000,500000,1000000
-20,0.0027,0.0406,0.0529,0.1196907,0.181769375,0.180986442,0.151006579,0.197045078
-19,-0.0016,0.0328,0.0486,0.123653286,0.200376896,0.178863983,0.133205921,0.172899664
-18,-0.0058,0.0253,0.0441,0.127615872,0.218984416,0.176741523,0.115405263,0.14875425
-17,-0.0098,0.0182,0.0354,0.131578458,0.237591936,0.174619064,0.097604605,0.124608836
-16,-0.0137,0.0115,0.0137,0.135541044,0.256199457,0.172496604,0.079803947,0.100463422
-15,-0.0173,0.0051,0.0074,0.139503629,0.274806977,0.170374145,0.06200329,0.076318009
-14,-0.0207,-0.0009,0.0014,0.143466215,0.293414498,0.168251685,0.044202632,0.052172595
-13,-0.0238,-0.0065,-0.0042,0.147428801,0.312022018,0.166129225,0.026401974,0.028027181
-12,-0.0267,-0.0112,-0.0093,0.151391387,0.330629539,0.164006766,0.008601316,0.003881767
-11,-0.0293,-0.0165,-0.0141,0.155353973,0.349237059,0.161884306,-0.009199342,-0.020263647
-10,-0.0316,-0.0208,-0.0186,0.159316559,0.36784458,0.159761847,-0.027,-0.0952
-9,-0.0335,-0.0248,-0.0227,-0.0239,0.052688916,0.035920616,-0.0866,-0.1018
-8,-0.035,-0.0284,-0.0265,-0.0195,-0.0271,-0.0297,-0.0897,-0.1073
-7,-0.0359,-0.0316,-0.0299,-0.0164,-0.0305,-0.0395,-0.0975,-0.1124
-6,-0.0359,-0.0341,-0.0326,-0.0142,-0.0407,-0.0809,-0.1039,-0.1172
-5,-0.0355,-0.0355,-0.0343,-0.005,-0.0776,-0.0842,-0.1105,-0.1195
-4,-0.0378,-0.0348,-0.0342,-0.0767,-0.0837,-0.0922,-0.1177,-0.1196
-3,-0.0418,-0.0322,-0.0308,-0.0822,-0.085,-0.102,-0.121,-0.1192
-2,-0.0443,-0.0581,-0.0558,-0.0835,-0.0869,-0.1125,-0.1218,-0.119
-1,-0.0453,-0.0623,-0.0678,-0.0803,-0.0943,-0.118,-0.1211,-0.1188
0,-0.0452,-0.0629,-0.0683,-0.0808,-0.1085,-0.1217,-0.1179,-0.1188
1,-0.0444,-0.0628,-0.0681,-0.0817,-0.1189,-0.1197,-0.117,-0.117
2,-0.0432,-0.0625,-0.0682,-0.0987,-0.122,-0.1175,-0.116,-0.1168
3,-0.042,-0.0626,-0.0688,-0.1126,-0.1189,-0.1148,-0.1145,-0.1155
4,-0.0409,-0.0632,-0.0701,-0.1187,-0.1127,-0.1107,-0.1119,-0.1145
5,-0.0401,-0.0648,-0.0726,-0.1053,-0.1022,-0.1047,-0.1089,-0.1121
6,-0.0398,-0.0677,-0.0768,-0.0858,-0.0912,-0.0971,-0.1052,-0.1095
7,-0.0403,-0.0726,-0.0834,-0.0826,-0.0877,-0.0914,-0.0992,-0.1064
8,-0.0415,-0.0794,-0.0913,-0.0736,-0.0804,-0.0859,-0.0933,-0.1006
9,-0.0437,-0.0872,-0.099,-0.0637,-0.0705,-0.0756,-0.0855,-0.0945
10,-0.0467,-0.0955,-0.107,-0.0649,-0.0558,-0.07635,-0.0713,-0.0861
11,-0.0505,-0.1041,-0.1152,-0.059426568,-0.05021686,-0.0771,-0.0446,-0.0735
12,-0.0548,-0.1129,-0.1234,-0.070279704,-0.06525058,-0.07785,-0.0421,-0.0604
13,-0.0594,-0.1217,-0.1316,-0.08113284,-0.0802843,-0.0786,-0.057950078,-0.0618
14,-0.0643,-0.1306,-0.1399,-0.091985976,-0.09531802,-0.091421935,-0.073800155,-0.07788174
15,-0.0694,-0.1395,-0.1483,-0.102839112,-0.110351741,-0.105851182,-0.089650233,-0.095190727
16,-0.0745,-0.1485,-0.1662,-0.113692248,-0.125385461,-0.120280429,-0.10550031,-0.112499713
17,-0.0797,-0.1576,-0.176,-0.124545384,-0.140419181,-0.134709676,-0.121350388,-0.1298087
18,-0.0848,-0.1668,-0.1845,-0.135398521,-0.155452901,-0.149138923,-0.137200465,-0.147117686
19,-0.0899,-0.1761,-0.1915,-0.146251657,-0.170486621,-0.16356817,-0.153050543,-0.164426673
20,-0.095,-0.1856,-0.1984,-0.157104793,-0.185520341,-0.177997417,-0.16890062,-0.181735659
